unit_name,unit_code,state,region,unit_type,created_by,date_est,POINT-X,POINT-Y,EXTENT_MIN_X,EXTENT_MIN_Y,EXTENT_MAX_X,EXTENT_MAX_Y,description,metadata,filename,image,caption
Women's Rights National Historical Park,WORI,NY,NE,National Historical Park,Lands,1980-12-28T00:00:00Z,-76.844514,42.90262,-76.86206155,42.90200172,-76.78738317,42.91376737,"Women’s Rights National Historical Park tells the story of the first Women’s Rights Convention held in Seneca Falls, NY on July 19-20,1848. It is a story of struggles for civil rights, human rights, and equality, global struggles that continue today. The efforts of women’s rights leaders, abolitionists, and other 19th century reformers remind us that all people must be accepted as equals.",https://www.nps.gov/wori/,BD234249-1DD8-B71B-0B7963F7F21544CE.jpg,https://www.nps.gov/common/uploads/banner_image/ner/BD234249-1DD8-B71B-0B7963F7F21544CE.jpg,First Wave Statues
San Francisco Maritime National Historical Park,SAFR,CA,PW,National Historical Park,Lands,1988-06-27T00:00:00Z,-122.424425,37.810066,-122.4278423,37.80600423,-122.4196449,37.81464282,"Stand on the stern of Balclutha, face west to feel the fresh wind blowing in from the Pacific Ocean. Located in the Fisherman's Wharf neighborhood, San Francisco Maritime National Historical Park offers the sights, sounds, smells and stories of Pacific Coast maritime history.",https://www.nps.gov/safr/,82BFAE32-1DD8-B71B-0BE99C40E92E182D.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/82BFAE32-1DD8-B71B-0BE99C40E92E182D.jpg,
Natchez National Historical Park,NATC,MS,SE,National Historical Park,Lands,1988-10-07T00:00:00Z,-91.38245,31.543019,-91.41623498,31.5393813,-91.37850185,31.560194,"Discover the history of all the peoples of Natchez, Mississippi, from European settlement, African enslavement, the American cotton economy, to the Civil Rights struggle on the lower Mississippi River.",https://www.nps.gov/natc/,6129F7BB-1DD8-B71B-0BB399C60176BCFD.jpg,https://www.nps.gov/common/uploads/banner_image/akr/6129F7BB-1DD8-B71B-0BB399C60176BCFD.jpg,Mississippi River at Natchez
Salt River Bay National Historical Park,SARI,VI,SE,National Historical Park,Lands,1992-02-24T00:00:00Z,-64.755194,17.779085,-64.76512554,17.75775348,-64.74656447,17.79614779,Salt River Bay National Historical Park and Ecological Preserve uniquely documents the human and natural Caribbean world from the earliest indigenous settlements in the central Caribbean to their clash with seven different colonial European powers to the present day..,https://www.nps.gov/sari/,C56E94AA-1DD8-B71B-0BF2D9ECD102CA77.jpg,https://www.nps.gov/common/uploads/banner_image/akr/C56E94AA-1DD8-B71B-0BF2D9ECD102CA77.jpg,Come Explore 2000 Years of Human History in the Caribbean
Marsh-Billings-Rockefeller National Historical Park,MABI,VT,NE,National Historical Park,Lands,1992-08-26T00:00:00Z,-72.538238,43.633822,-72.554387,43.62674899,-72.50774551,43.64023092,"Walk through one of Vermont's most beautiful landscapes, under the shade of sugar maples and 400-year-old hemlocks, across covered bridges and alongside rambling stone walls. This is a landscape of loss, recovery, and conservation. This is a story of stewardship, of people taking care of places - sharing an enduring connection to land and a sense of hope for the future.",https://www.nps.gov/mabi/,AE5C8535-1DD8-B71B-0B0AAB755DE8C114.JPG,https://www.nps.gov/common/uploads/banner_image/ner/AE5C8535-1DD8-B71B-0B0AAB755DE8C114.JPG,Winter Sports at Marsh-Billings-Rockefeller NHP
Dayton Aviation Heritage National Historical Park,DAAV,OH,MW,National Historical Park,Lands,1992-10-16T00:00:00Z,-84.064422,39.803968,-84.23986964,39.72181673,-84.05902421,39.80723046,"Three exceptional men from Dayton, Ohio, Wilbur Wright, Orville Wright and Paul Laurence Dunbar, found their creative outlet here through accomplishments and failures, and finally success. However, these men offered the world something far greater, they offered the world hope, and the ability to take a dream and make it a reality.",https://www.nps.gov/daav/,14E85B96-1DD8-B71B-0BA7046F428F16D7.JPG,https://www.nps.gov/common/uploads/banner_image/mwr/14E85B96-1DD8-B71B-0BA7046F428F16D7.JPG,The facade of the Wright brothers bike shop
Keweenaw National Historical Park,KEWE,MI,MW,National Historical Park,Lands,1992-10-27T00:00:00Z,-88.568706,47.138156,-88.58437885,47.12387634,-88.43698478,47.25365016,"From 7,000 years ago to the 1900s people mined Keweenaw copper. Native peoples made copper into tools and trade items. Investors and immigrants arrived in the 1800s in a great mineral rush, developing thriving industries and cosmopolitan communities. Though the mines have since closed, their mark is still visible on the land and people.",https://www.nps.gov/kewe/,4D6B75C9-1DD8-B71B-0BBB8E496E087DE6.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/4D6B75C9-1DD8-B71B-0BBB8E496E087DE6.jpg,workers at the C&H Smelter
New Orleans Jazz National Historical Park,JAZZ,LA,SE,National Historical Park,DSC,1994-10-31T08:43:06Z,-90.06785854,29.96338068,,,,,Only in New Orleans could there be a National Park for jazz! Drop by our visitor center at the Old U.S. Mint to inquire about musical events around town. In the mood for a world class musical experience? Attend a jazz concert or ranger performance at the new state of the art performance venue on the 3rd floor of the Old U.S. Mint.,https://www.nps.gov/jazz/,CBE78D86-1DD8-B71B-0BD266E5CB17034C.jpg,https://www.nps.gov/common/uploads/banner_image/akr/CBE78D86-1DD8-B71B-0BD266E5CB17034C.jpg,Musicians play jazz on a stage
Cane River Creole National Historical Park,CARI,LA,SE,National Historical Park,Lands,1994-11-02T00:00:00Z,-93.007299,31.664442,-93.01612074,31.54731182,-92.93892455,31.66949862,"The Cane River region is home to a unique culture; the Creoles. The nearly three hundred year relationship between the Cane River Creoles and their homeland was shaped by the river. This relationship was tested by flood, drought, war, and numerous other obstacles. Luckily, their resilience and resourcefulness has allowed the Creole culture to endure and thrive.",https://www.nps.gov/cari/,9832E90A-1DD8-B71B-0B585848AAA1C252.JPG,https://www.nps.gov/common/uploads/banner_image/akr/9832E90A-1DD8-B71B-0B585848AAA1C252.JPG,the quarters at Magnolia Plantaiotn
New Bedford Whaling National Historical Park,NEBE,MA,NE,National Historical Park,Lands,1996-11-12T00:00:00Z,-70.923196,41.635648,-70.92559532,41.63306134,-70.9210941,41.63791748,"""The town itself is perhaps the dearest place to live in, in all New England..nowhere in all America will you find more patrician-like houses, parks and gardens more opulent, than in New Bedford…all these brave houses and flowery gardens came from the Atlantic, Pacific, and Indian oceans. One and all, they were harpooned and dragged up hither from the bottom of the sea."" H. Melville, ""Moby-Dick""",https://www.nps.gov/nebe/,18ADE7A2-1DD8-B71B-0BD54A634528FAFB.JPG,https://www.nps.gov/common/uploads/banner_image/ner/18ADE7A2-1DD8-B71B-0BD54A634528FAFB.JPG,Park Ranger giving tour to students
Rosie the Riveter/World War II Home Front National Historical Park,RORI,CA,PW,National Historical Park,Lands,2000-10-24T00:00:00Z,-122.366535,37.908668,-122.3709326,37.90443772,-122.3398298,37.91612884,"Explore and honor the efforts and sacrifices of American civilians on the World War II home front. Find out how they lived, worked and got along. Many faces, many stories, many truths weave a complex tapestry of myths and realities from this time of opportunity and loss.",https://www.nps.gov/rori/,6ADCC690-1DD8-B71B-0BDBB2563033F677.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/6ADCC690-1DD8-B71B-0BDBB2563033F677.jpg,Visitor Education Center Image
Cedar Creek & Belle Grove Historical Park,CEBE,VA,NE,National Historical Park,Lands,2002-12-19T00:00:00Z,-78.316086,38.992379,-78.3331582,38.9741897,-78.26541978,39.0499522,"The Shenandoah Valley invites you to learn about its rich heritage, from Native Americans who first shaped the land, to pioneers of this frontier; this fertile area became one of the most important wheat producing regions of the entire South. The Valley also witnessed some of the most dramatic events of the Civil War,including the Battle of Cedar Creek, a decisive October 19,1864 Union victory.",https://www.nps.gov/cebe/,E248BB72-1DD8-B71B-0BEEB256D3D298A9.jpg,https://www.nps.gov/common/uploads/banner_image/ner/E248BB72-1DD8-B71B-0BEEB256D3D298A9.jpg,
Paterson Great Falls National Historical Park,PAGR,NJ,NE,National Historical Park,DSC,2011-11-17T08:43:06Z,-74.17942717,40.91654405,-74.18314877,40.91001285,-74.17540486,40.9193538,"Cotton & silk for clothing; locomotives for travel; paper for books & writing letters; airplanes, & more. What do they have in common? They all came from the same place - Paterson, NJ. In 1791, Paterson, America's first planned industrial city, was established, centered around the Great Falls of the Passaic River. From humble mills would rise industries that changed the face of the United States.",https://www.nps.gov/pagr/,8C5EBDF8-1DD8-B71B-0B882E69EA2239FB.JPG,https://www.nps.gov/common/uploads/banner_image/ner/8C5EBDF8-1DD8-B71B-0B882E69EA2239FB.JPG,Great Falls in Winter
Harriet Tubman Underground Railroad National Monument,HATU,MD,NC,National Historical Park,DSC,2013-03-25T08:43:06Z,-76.09345502,38.43270368,,,,,"Harriet Tubman was a deeply spiritual woman who lived her ideals and dedicated her life to freedom. She is the Underground Railroad’s best known conductor and in the decades before the Civil War, repeatedly risked her life to guide nearly 70 enslaved people to new lives of freedom in the North. Tubman would recognize the landscapes protected in this new national monument on Maryland’s Eastern Shore.",https://www.nps.gov/hatu/,4DCF4EB2-1DD8-B71B-0BE7EBAF92314A76.jpg,https://www.nps.gov/common/uploads/banner_image/ner/4DCF4EB2-1DD8-B71B-0BE7EBAF92314A76.jpg,Wildflowers in the foreground with a cloudy rolling hill view in the background.
First State National Historical Park,FRST,DE,NE,National Historical Park,Lands,2013-03-25T00:00:00Z,-75.563661,39.831833,-75.57753469,39.15591193,-75.52313058,39.84791384,"Famous as the First State to ratify the Constitution, Delaware was born out of a conflict among three world powers for dominance of the Delaware Valley. From this beginning, the region developed a distinct character that tolerated diversity in religion and national origin and valued independence",https://www.nps.gov/frst/,3CF3D592-1DD8-B71B-0B892CDCD3A145AC.jpg,https://www.nps.gov/common/uploads/banner_image/ner/3CF3D592-1DD8-B71B-0B892CDCD3A145AC.jpg,Wildflowers in the foreground with a cloudy rolling hill view in the background.
Manhattan Project National Historical Park,MAPR,WA,,National Historical Park,DSC,,-119.5989078,46.64716414,,,,,"This site tells the story about the people, events, science, and engineering that led to the creation of the atomic bomb, which helped end World War II.",https://www.nps.gov/mapr/,779D1C47-1DD8-B71B-0B0808DEACE2A918.jpg,https://www.nps.gov/common/uploads/banner_image/akr/779D1C47-1DD8-B71B-0B0808DEACE2A918.jpg,"Worker's housing in ""Happy Valley"""
Manhattan Project National Historical Park,MAPR,NM,,National Historical Park,DSC,2014-12-12T08:43:06Z,-106.3242604,35.87572682,,,,,"This site tells the story about the people, events, science, and engineering that led to the creation of the atomic bomb, which helped end World War II.",https://www.nps.gov/mapr/,779D1C47-1DD8-B71B-0B0808DEACE2A918.jpg,https://www.nps.gov/common/uploads/banner_image/akr/779D1C47-1DD8-B71B-0B0808DEACE2A918.jpg,"Worker's housing in ""Happy Valley"""
Manhattan Project National Historical Park,MAPR,TN,,National Historical Park,DSC,,-84.32008885,35.93308585,,,,,"This site tells the story about the people, events, science, and engineering that led to the creation of the atomic bomb, which helped end World War II.",https://www.nps.gov/mapr/,779D1C47-1DD8-B71B-0B0808DEACE2A918.jpg,https://www.nps.gov/common/uploads/banner_image/akr/779D1C47-1DD8-B71B-0B0808DEACE2A918.jpg,"Worker's housing in ""Happy Valley"""
Blackstone River Valley National Heritage Corridor,BLAC,RI,,National Historical Park,,2015-05-28T08:32:12Z,-71.513186,42.003522,,,,,"The Blackstone River runs from Worcester, MA to Providence, RI. Its waters powered the Slater Mill in Pawtucket, RI, America's first successful cotton spinning mill. This creative spark began the nation's transformation from Farm to Factory. Today, the Blackstone River Valley is a special type of National Park - a living landscape containing thousands of natural and historic treasures.",https://www.nps.gov/blac/,B69C39A8-1DD8-B71B-0B4AFDB193FCF5FB.jpg,https://www.nps.gov/common/uploads/banner_image/ner/B69C39A8-1DD8-B71B-0B4AFDB193FCF5FB.jpg,Image of the Slater Mill building
Pictured Rocks National Lakeshore,PIRO,MI,MW,National Lakeshore,Lands,1966-10-15T00:00:00Z,-86.466949,46.513528,-86.62600856,46.41995774,-85.97141692,46.68030524,"Sandstone cliffs, beaches, sand dunes, waterfalls, lakes, forest, and shoreline beckon you to visit Pictured Rocks National Lakeshore. Hiking, camping, sightseeing, and four season outdoor opportunities abound. The lakeshore hugs the Lake Superior shoreline for more than 40 miles. Lake Superior is the largest, deepest, coldest, and most pristine of all the Great Lakes.",https://www.nps.gov/piro/,F7DA594A-1DD8-B71B-0B2BFC6169A004AB.JPG,https://www.nps.gov/common/uploads/banner_image/mwr/F7DA594A-1DD8-B71B-0B2BFC6169A004AB.JPG,Lake Superior Shoreline
Indiana Dunes National Lakeshore,INDU,IN,MW,National Lakeshore,Lands,1966-11-05T00:00:00Z,-87.032515,41.661398,-87.46176608,41.50753532,-86.83655918,41.71712942,"Indiana Dunes National Lakeshore hugs 15 miles of the southern shore of Lake Michigan and has much to offer. Whether you enjoy scouting for rare species of birds or flying kites on the sandy beach, the national lakeshore's 15,000 acres will continually enchant you. Hikers will enjoy 50 miles of trails over rugged dunes, mysterious wetlands, sunny prairies, meandering rivers and peaceful forests.",https://www.nps.gov/indu/,23BF1FAF-1DD8-B71B-0BE8534099FBC16B.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/23BF1FAF-1DD8-B71B-0BE8534099FBC16B.jpg,Sunset at Indiana Dunes
